"","Postcode","ABSTUDY..Living.allowance.","ABSTUDY..Non.living.allowance.","Age.Pension","Austudy","Carer.Allowance","Carer.Allowance..Child.Health.Care.Card.only.","Carer.Payment","Double.Orphan.Pension","Disability.Support.Pension","Family.Tax.Benefit.A","Family.Tax.Benefit.B","Health.Care.Card","Low.Income.Card","Newstart.Allowance","Parenting.Payment.Partnered","Parenting.Payment.Single","Partner.Allowance","Pensioner.Concession.Card","Commonwealth.Seniors.Health.Card","Sickness.Allowance","Special.Benefit","Widow.Allowance","Widow.B.Pension","Wife.Pension..Partner.on.Age.Pension.","Wife.Pension..Partner.on.Disability.Support.Pension.","Youth.Allowance..other.","Youth.Allowance..student.and.apprentice."
"1944","4895","8","86","447","<5","106","<5","69","0","258","459","397","633","22","514","66","150","<5","1,073","32","<5","0","<5","0","<5","<5","50","<5"
"1946","5001","<5","0","11","0","<5","0","<5","0","18","<5","<5","12","6","7","<5","0","0","26","0","0","0","0","0","0","0","0","5"
"1947","5003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"1968","5030","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"1990","5058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0"
"2001","5071","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2025","5106","0","0","29","<5","<5","0","0","0","9","<5","<5","10","6","<5","0","0","0","39","<5","0","0","0","0","0","0","0","<5"
"2030","5111","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2036","5117","<5","0","263","<5","81","8","26","0","39","181","105","139","26","57","7","16","0","379","11","<5","0","0","0","0","<5","10","16"
"2043","5131","0","0","106","<5","12","<5","<5","0","14","44","22","42","11","15","0","<5","0","128","15","0","0","0","0","0","<5","<5","5"
"2044","5132","0","0","46","0","<5","<5","0","0","<5","10","7","12","<5","<5","0","<5","0","52","13","0","0","0","0","0","0","0","<5"
"2045","5133","0","0","40","<5","7","<5","<5","0","7","12","<5","13","8","5","0","<5","0","56","16","0","0","0","0","0","0","0","0"
"2046","5134","0","0","41","<5","9","0","0","0","5","19","16","14","<5","7","<5","<5","0","50","6","0","0","0","0","0","0","<5","<5"
"2047","5136","0","0","39","<5","11","0","<5","0","11","24","16","27","7","14","<5","<5","0","64","13","0","0","<5","0","0","0","<5","<5"
"2048","5137","0","0","53","<5","7","0","<5","0","9","25","17","22","8","7","<5","0","0","67","16","0","0","0","0","0","0","<5","<5"
"2049","5138","0","0","18","0","<5","0","<5","0","<5","15","11","17","7","7","0","<5","0","27","6","0","0","0","0","0","<5","<5","<5"
"2050","5139","0","0","17","<5","<5","0","<5","0","<5","5","<5","11","<5","5","0","0","0","28","<5","0","0","0","0","0","0","<5","0"
"2051","5140","0","0","22","<5","5","0","<5","0","<5","17","13","12","<5","6","0","<5","0","32","14","0","0","0","0","0","0","0","<5"
"2052","5141","0","0","67","0","5","0","<5","0","12","38","28","26","9","12","<5","6","<5","96","10","0","0","0","0","0","0","0","<5"
"2053","5142","0","0","73","0","11","0","6","<5","8","19","16","15","<5","8","<5","<5","0","94","9","0","0","0","0","0","0","0","<5"
"2054","5144","0","0","40","0","7","0","<5","0","6","10","5","19","9","8","<5","0","0","53","16","0","0","0","0","0","0","<5","<5"
"2055","5150","0","0","10","0","0","0","<5","0","0","<5","<5","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"2056","5151","0","0","22","<5","7","0","0","0","6","14","7","16","<5","8","<5","0","0","31","10","0","0","0","0","0","0","0","<5"
"2061","5156","0","0","70","<5","15","<5","<5","0","19","42","30","46","10","24","6","6","0","106","15","0","0","0","0","0","0","5","<5"
"2065","5160","0","0","8","0","<5","0","0","0","5","<5","0","7","<5","10","0","0","0","19","0","0","0","0","0","0","0","<5","0"
"2081","5202","<5","0","80","0","22","0","11","0","32","74","54","52","13","42","6","8","<5","154","12","0","0","0","0","0","0","6","<5"
"2089","5220","<5","0","13","0","<5","0","<5","0","<5","23","17","19","5","9","0","<5","0","26","6","0","0","0","0","0","0","0","0"
"2090","5221","0","0","68","0","10","0","<5","0","13","26","18","14","0","15","<5","<5","0","96","5","0","0","<5","0","0","0","0","0"
"2093","5231","0","0","108","<5","25","<5","8","0","20","58","41","53","5","18","<5","6","0","150","19","0","0","<5","0","0","<5","<5","<5"
"2094","5232","0","0","37","0","7","0","<5","0","13","13","11","24","6","16","<5","<5","0","60","<5","0","0","0","0","0","<5","<5","<5"
"2098","5236","0","0","32","0","13","0","6","0","14","24","18","21","5","13","0","<5","0","62","6","0","0","<5","0","0","<5","0","<5"
"2099","5237","0","0","41","<5","9","0","<5","0","9","30","23","33","7","24","<5","10","0","72","<5","0","0","<5","0","0","0","<5","0"
"2101","5240","0","0","46","0","<5","0","0","0","13","30","24","26","8","13","0","<5","0","69","17","<5","0","0","0","0","0","0","<5"
"2104","5243","0","0","97","<5","12","0","<5","0","11","39","28","40","15","21","<5","5","0","126","13","0","0","<5","0","0","0","<5","5"
"2114","5259","<5","<5","128","<5","32","0","17","0","57","84","58","73","8","53","<5","19","0","245","18","0","0","<5","0","<5","0","9","<5"
"2116","5261","0","0","27","<5","8","0","<5","0","15","27","16","21","6","11","<5","7","0","58","17","0","0","<5","0","0","0","<5","0"
"2117","5262","0","0","32","<5","8","<5","6","0","12","41","25","26","<5","11","0","<5","0","58","7","0","0","0","0","0","<5","<5","0"
"2118","5263","0","0","12","<5","<5","0","<5","0","<5","8","<5","9","<5","5","0","0","0","15","7","0","0","0","0","0","0","0","<5"
"2120","5265","0","0","53","0","11","0","8","0","20","44","32","29","5","14","<5","5","0","92","11","<5","0","0","0","0","0","0","0"
"2121","5266","0","0","67","0","5","<5","0","0","8","54","32","20","<5","9","<5","8","0","87","20","0","0","0","0","0","0","<5","0"
"2124","5269","0","0","16","0","5","0","<5","0","13","17","11","16","<5","12","0","0","0","38","0","0","0","0","0","0","0","0","<5"
"2125","5270","0","0","41","<5","5","<5","<5","0","<5","48","21","31","6","8","<5","0","0","45","24","0","0","0","0","0","0","0","<5"
"2127","5272","0","0","76","0","9","0","<5","0","13","51","33","34","<5","17","<5","<5","0","104","11","0","0","0","0","0","0","<5","<5"
"2128","5273","0","0","5","0","<5","0","0","0","<5","13","9","9","0","0","<5","0","0","7","0","0","0","0","0","0","0","0","0"
"2132","5278","0","0","53","<5","13","0","7","0","24","46","39","39","8","26","<5","13","<5","113","14","0","0","0","0","<5","0","<5","<5"
"2133","5279","0","0","67","0","20","0","7","0","34","40","34","45","8","37","<5","5","0","136","<5","<5","0","0","0","<5","<5","5","<5"
"2137","5301","0","0","70","0","16","<5","9","0","23","55","43","53","6","31","5","6","0","127","7","0","0","<5","0","0","<5","0","0"
"2138","5302","0","0","143","0","19","0","10","0","33","50","31","32","<5","26","0","<5","<5","206","26","0","0","0","0","0","<5","<5","<5"
"2139","5303","0","0","13","0","<5","<5","0","0","9","15","6","8","0","<5","0","<5","0","25","<5","0","0","0","0","0","0","0","0"
"2140","5304","0","0","98","0","9","0","7","0","29","43","27","38","<5","24","5","5","0","152","10","0","0","<5","0","0","0","<5","0"
"2141","5306","0","0","8","0","0","0","0","0","<5","5","<5","0","0","<5","0","<5","0","12","0","0","0","0","0","0","0","0","0"
"2142","5307","0","0","126","<5","20","<5","14","0","25","53","40","56","11","28","8","<5","0","184","11","0","0","0","0","0","0","<5","0"
"2143","5308","0","0","7","0","5","<5","<5","0","6","14","9","15","<5","8","<5","0","0","18","<5","0","0","<5","0","0","0","0","0"
"2144","5309","0","0","23","0","6","0","<5","0","7","9","6","9","0","<5","<5","<5","<5","34","0","0","0","0","0","0","0","0","0"
"2145","5310","0","0","5","0","<5","0","0","0","6","7","7","11","<5","5","<5","<5","0","13","<5","0","0","0","0","0","0","0","0"
"2146","5311","0","0","31","0","12","0","6","0","28","30","24","28","<5","16","<5","5","<5","78","9","0","0","0","0","0","0","<5","<5"
"2147","5320","0","0","152","0","33","0","20","0","66","43","34","42","9","45","<5","12","0","275","<5","<5","0","0","0","0","<5","<5","<5"
"2148","5321","0","0","63","0","10","<5","6","0","28","15","11","24","6","26","0","<5","0","118","<5","0","0","<5","0","0","0","<5","0"
"2151","5331","0","0","52","<5","15","0","6","0","16","27","20","17","<5","16","<5","<5","<5","89","10","0","0","<5","0","0","0","<5","<5"
"2152","5332","0","0","58","0","15","0","8","0","32","36","28","21","<5","21","<5","11","<5","119","<5","0","0","0","0","0","0","0","<5"
"2156","5342","<5","<5","109","<5","29","<5","13","0","24","83","57","81","19","40","5","13","0","179","10","0","0","<5","0","0","<5","<5","<5"
"2160","5346","0","0","51","0","17","0","7","<5","13","33","27","27","6","19","<5","7","0","88","<5","0","0","0","0","0","0","<5","<5"
"2161","5350","0","0","27","0","8","<5","<5","<5","<5","25","15","25","<5","6","0","<5","0","39","8","0","0","0","0","0","0","<5","<5"
"2165","5354","0","0","92","0","22","0","9","0","41","17","15","21","<5","25","<5","<5","<5","161","<5","<5","0","0","0","<5","0","<5","<5"
"2167","5356","0","0","82","<5","20","<5","7","0","25","66","45","59","9","43","<5","7","0","146","5","0","0","0","0","0","0","<5","<5"
"2168","5357","0","0","83","0","24","0","12","0","40","34","23","37","<5","20","<5","5","0","148","6","0","0","<5","0","0","0","<5","0"
"2170","5371","0","0","85","5","29","<5","10","0","16","84","43","96","39","22","<5","<5","0","128","5","<5","0","<5","0","0","0","<5","31"
"2174","5381","0","0","77","0","14","<5","<5","0","32","33","18","29","<5","19","<5","<5","0","123","5","0","0","0","0","0","<5","0","<5"
"2175","5400","0","0","32","<5","18","<5","7","0","23","66","44","36","9","25","<5","<5","0","83","6","0","0","<5","0","0","0","<5","<5"
"2177","5410","0","0","27","<5","12","0","5","0","28","27","22","20","<5","13","<5","<5","0","74","11","0","0","<5","0","0","0","<5","<5"
"2178","5411","0","0","35","0","17","<5","5","0","12","31","23","25","5","19","<5","<5","0","67","<5","0","0","0","0","0","0","0","0"
"2181","5414","0","0","19","0","6","0","<5","0","7","14","8","7","0","<5","0","<5","0","33","9","0","0","0","0","0","0","0","0"
"2182","5415","0","0","28","0","<5","0","<5","0","7","11","8","11","<5","<5","<5","<5","0","39","6","0","0","0","0","0","0","0","0"
"2183","5416","0","0","26","0","6","0","<5","0","9","22","16","15","<5","14","0","<5","0","50","<5","0","0","0","0","0","0","0","<5"
"2185","5418","0","0","16","0","<5","0","<5","0","10","13","10","10","<5","5","0","<5","0","35","<5","0","0","<5","0","0","0","<5","0"
"2186","5419","0","0","40","<5","5","0","<5","0","18","15","9","15","<5","11","<5","0","0","66","<5","0","0","<5","0","0","<5","<5","0"
"2187","5420","0","0","7","0","<5","0","<5","0","5","9","6","5","0","<5","<5","<5","0","17","0","0","0","0","0","0","0","0","0"
"2188","5421","0","0","16","0","16","<5","11","0","38","12","8","14","<5","15","<5","<5","0","75","<5","0","0","0","0","0","0","<5","0"
"2190","5431","0","<5","140","0","20","0","7","0","28","45","24","47","7","24","8","<5","0","192","24","0","0","<5","0","<5","0","<5","5"
"2191","5432","0","0","17","0","<5","0","<5","0","0","6","5","5","<5","<5","0","<5","0","21","<5","0","0","0","0","0","0","0","<5"
"2193","5434","0","0","44","0","9","0","7","0","17","28","24","24","<5","24","0","<5","0","85","<5","0","0","0","0","0","0","0","<5"
"2194","5440","0","0","15","0","<5","0","<5","0","6","16","12","9","0","6","<5","<5","0","29","<5","0","0","0","0","0","0","<5","<5"
"2196","5452","0","0","56","0","16","0","<5","0","11","30","16","27","<5","8","<5","<5","0","74","6","<5","0","0","0","0","0","0","0"
"2198","5454","0","0","59","0","14","<5","8","0","17","24","20","31","<5","24","<5","<5","0","102","<5","<5","0","<5","0","0","0","<5","0"
"2199","5455","0","0","<5","0","<5","0","0","0","<5","6","<5","<5","<5","<5","<5","0","0","8","<5","0","0","0","0","0","0","<5","0"
"2200","5460","0","0","68","0","32","<5","21","0","42","71","52","56","10","28","<5","8","0","158","9","0","0","<5","0","0","0","<5","0"
"2202","5462","0","<5","64","<5","16","0","<5","0","14","46","30","36","6","17","<5","<5","0","91","7","0","0","0","0","0","0","6","0"
"2203","5464","0","0","42","0","23","<5","7","0","38","38","26","36","<5","30","<5","<5","0","112","9","0","0","0","0","0","<5","<5","0"
"2204","5470","0","0","19","<5","<5","0","<5","0","9","7","<5","10","6","<5","0","0","0","30","6","0","0","0","0","0","0","<5","0"
"2205","5471","0","0","8","0","7","<5","7","0","<5","8","7","13","<5","7","0","0","0","23","<5","0","0","0","0","0","<5","<5","<5"
"2206","5472","0","0","33","0","9","0","<5","0","22","12","7","14","<5","15","0","0","0","66","<5","0","0","0","0","0","0","<5","<5"
"2207","5473","0","0","139","<5","38","0","19","<5","55","63","50","60","8","37","6","11","<5","246","<5","0","0","<5","0","0","0","7","<5"
"2209","5481","0","0","115","0","18","<5","10","0","32","30","16","37","10","20","<5","<5","0","168","12","<5","0","0","0","<5","<5","<5","0"
"2210","5482","0","0","104","0","8","0","6","0","15","29","15","22","7","8","<5","<5","0","132","<5","0","0","0","0","0","0","<5","<5"
"2211","5483","0","0","55","0","<5","0","<5","0","<5","21","14","14","<5","7","0","0","0","62","10","0","0","0","0","0","0","<5","0"
"2212","5485","0","<5","90","<5","21","0","11","0","27","43","27","36","11","21","<5","<5","0","139","13","0","0","<5","0","0","0","<5","0"
"2213","5490","0","0","19","0","6","0","<5","0","6","8","<5","7","<5","5","0","<5","0","32","0","0","0","0","0","0","0","<5","0"
"2215","5493","0","0","15","0","5","0","<5","0","12","7","7","9","<5","10","0","0","0","37","<5","0","0","0","0","0","<5","<5","<5"
"2216","5495","0","0","130","0","24","0","12","0","41","28","22","46","8","41","<5","7","0","213","5","0","0","0","0","<5","<5","5","0"
"2218","5502","<5","<5","168","<5","46","<5","18","0","53","108","78","92","16","52","6","18","<5","290","22","<5","0","<5","0","<5","<5","10","6"
"2219","5510","0","0","17","0","5","0","<5","0","12","9","5","5","0","<5","<5","<5","0","37","<5","0","0","0","0","0","0","0","0"
"2220","5520","0","0","111","<5","36","0","18","0","56","40","30","43","6","40","<5","10","0","216","7","0","0","0","0","0","<5","<5","<5"
"2221","5521","0","0","35","0","12","0","9","0","15","14","10","10","<5","13","0","<5","0","67","<5","0","0","0","0","0","0","0","<5"
"2226","5552","0","0","31","<5","23","0","12","0","25","25","16","28","5","24","<5","<5","0","80","<5","0","0","0","0","<5","0","<5","0"
"2228","5555","0","0","93","0","19","0","12","0","30","31","22","30","15","12","<5","5","<5","152","8","0","0","0","0","<5","<5","<5","<5"
"2231","5560","0","0","76","0","27","<5","14","0","25","38","28","41","6","27","5","7","0","141","8","<5","0","<5","0","0","<5","<5","<5"
"2232","5570","0","<5","168","0","38","0","19","0","49","25","19","46","12","42","0","6","<5","268","<5","0","0","0","0","0","0","<5","0"
"2234","5572","0","0","10","<5","6","0","<5","0","7","7","5","10","0","<5","0","<5","0","23","<5","0","0","0","0","0","<5","0","0"
"2238","5577","0","0","92","0","13","0","7","0","25","32","23","36","7","21","<5","<5","0","143","11","0","0","0","0","0","<5","<5","0"
"2239","5580","0","0","55","0","12","0","<5","0","14","24","13","13","<5","7","0","<5","0","80","5","0","0","<5","0","0","<5","0","<5"
"2241","5582","0","0","188","0","26","<5","12","0","22","29","23","38","9","28","<5","8","<5","247","17","0","0","0","0","0","<5","5","<5"
"2244","5601","0","0","68","0","16","0","10","0","21","10","8","16","<5","20","0","<5","0","110","5","0","0","0","0","0","0","<5","0"
"2246","5603","0","0","41","0","12","0","6","0","16","32","24","28","6","13","<5","<5","0","72","5","<5","0","0","0","0","0","0","<5"
"2247","5604","0","0","48","0","9","0","<5","0","9","8","7","15","<5","12","0","<5","0","72","<5","0","0","<5","0","0","0","0","0"
"2253","5611","0","0","<5","0","0","0","0","0","0","<5","<5","0","0","0","0","<5","0","5","0","0","0","0","0","0","0","0","0"
"2254","5630","0","0","7","0","6","<5","<5","0","<5","10","<5","<5","0","<5","0","<5","0","16","0","0","0","0","0","0","0","0","0"
"2255","5631","<5","0","112","<5","24","0","8","0","24","75","56","45","9","18","<5","9","0","163","35","0","0","0","0","0","0","<5","<5"
"2256","5632","0","0","8","0","5","0","<5","0","<5","18","7","10","0","<5","<5","0","0","13","<5","0","0","0","0","0","0","0","0"
"2257","5633","0","0","27","0","<5","0","<5","0","9","30","22","19","<5","8","<5","<5","0","45","<5","<5","0","0","0","0","0","0","<5"
"2259","5641","0","0","136","<5","11","0","7","0","12","47","31","32","<5","17","<5","<5","0","166","19","0","0","0","0","0","0","<5","<5"
"2260","5642","0","0","9","0","<5","0","0","0","10","11","6","10","<5","<5","<5","<5","0","22","<5","0","0","0","0","0","0","0","<5"
"2261","5650","0","0","11","0","<5","0","0","0","5","9","7","<5","0","<5","<5","<5","0","17","0","0","0","0","0","0","0","0","0"
"2262","5651","0","0","5","0","0","0","0","0","<5","5","<5","<5","0","<5","<5","0","0","8","0","0","0","0","0","0","0","0","0"
"2263","5652","0","0","99","0","6","0","<5","0","12","54","32","26","5","10","5","<5","0","121","7","0","0","0","0","0","0","<5","0"
"2264","5653","0","0","<5","0","0","0","0","0","0","5","<5","<5","0","<5","<5","0","0","<5","<5","0","0","0","0","0","0","0","0"
"2265","5654","0","0","32","0","5","0","<5","0","10","19","14","11","0","9","0","<5","0","52","<5","0","0","<5","0","0","0","0","0"
"2266","5655","0","0","5","0","0","0","0","0","<5","12","9","6","0","<5","0","<5","0","12","0","0","0","0","0","0","<5","0","0"
"2267","5660","0","0","<5","0","0","0","0","0","0","<5","<5","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2268","5661","0","0","14","0","<5","0","<5","0","<5","8","7","5","0","<5","<5","0","0","21","<5","0","0","0","0","0","0","0","0"
